Datum;Marktwert;Spieler;Abgerufen_am
17.04.2025;3470000;M. Eggestein;19.06.2025
18.04.2025;3200000;M. Eggestein;19.06.2025
19.04.2025;3460000;M. Eggestein;19.06.2025
20.04.2025;3240000;M. Eggestein;19.06.2025
21.04.2025;2920000;M. Eggestein;19.06.2025
22.04.2025;2800000;M. Eggestein;19.06.2025
23.04.2025;2900000;M. Eggestein;19.06.2025
24.04.2025;2930000;M. Eggestein;19.06.2025
25.04.2025;3280000;M. Eggestein;19.06.2025
26.04.2025;3070000;M. Eggestein;19.06.2025
27.04.2025;3160000;M. Eggestein;19.06.2025
28.04.2025;3300000;M. Eggestein;19.06.2025
29.04.2025;3000000;M. Eggestein;19.06.2025
30.04.2025;3260000;M. Eggestein;19.06.2025
01.05.2025;3300000;M. Eggestein;19.06.2025
02.05.2025;3080000;M. Eggestein;19.06.2025
03.05.2025;3200000;M. Eggestein;19.06.2025
04.05.2025;3510000;M. Eggestein;19.06.2025
05.05.2025;3770000;M. Eggestein;19.06.2025
06.05.2025;4020000;M. Eggestein;19.06.2025
07.05.2025;4120000;M. Eggestein;19.06.2025
08.05.2025;4370000;M. Eggestein;19.06.2025
09.05.2025;4540000;M. Eggestein;19.06.2025
10.05.2025;4480000;M. Eggestein;19.06.2025
11.05.2025;4330000;M. Eggestein;19.06.2025
12.05.2025;4590000;M. Eggestein;19.06.2025
13.05.2025;4840000;M. Eggestein;19.06.2025
14.05.2025;5140000;M. Eggestein;19.06.2025
15.05.2025;5160000;M. Eggestein;19.06.2025
16.05.2025;5480000;M. Eggestein;19.06.2025
17.05.2025;5680000;M. Eggestein;19.06.2025
18.05.2025;5750000;M. Eggestein;19.06.2025
19.05.2025;5060000;M. Eggestein;19.06.2025
20.05.2025;5090000;M. Eggestein;19.06.2025
21.05.2025;4730000;M. Eggestein;19.06.2025
22.05.2025;4430000;M. Eggestein;19.06.2025
23.05.2025;4430000;M. Eggestein;19.06.2025
24.05.2025;4470000;M. Eggestein;19.06.2025
25.05.2025;4280000;M. Eggestein;19.06.2025
26.05.2025;4370000;M. Eggestein;19.06.2025
27.05.2025;3860000;M. Eggestein;19.06.2025
28.05.2025;4050000;M. Eggestein;19.06.2025
29.05.2025;4420000;M. Eggestein;19.06.2025
30.05.2025;4450000;M. Eggestein;19.06.2025
31.05.2025;4810000;M. Eggestein;19.06.2025
01.06.2025;5170000;M. Eggestein;19.06.2025
02.06.2025;4910000;M. Eggestein;19.06.2025
03.06.2025;5050000;M. Eggestein;19.06.2025
04.06.2025;4890000;M. Eggestein;19.06.2025
05.06.2025;4830000;M. Eggestein;19.06.2025
06.06.2025;4600000;M. Eggestein;19.06.2025
07.06.2025;4750000;M. Eggestein;19.06.2025
08.06.2025;4610000;M. Eggestein;19.06.2025
09.06.2025;4530000;M. Eggestein;19.06.2025
10.06.2025;4530000;M. Eggestein;19.06.2025
11.06.2025;4550000;M. Eggestein;19.06.2025
12.06.2025;4580000;M. Eggestein;19.06.2025
13.06.2025;4560000;M. Eggestein;19.06.2025
14.06.2025;4390000;M. Eggestein;19.06.2025
15.06.2025;4470000;M. Eggestein;19.06.2025
16.06.2025;4220000;M. Eggestein;19.06.2025
17.06.2025;3920000;M. Eggestein;19.06.2025
18.06.2025;3600000;M. Eggestein;19.06.2025
19.06.2025;3670000;M. Eggestein;19.06.2025
